b,c,d,e,f,g,h,i,j,k,l,m,n,q,r,s,x,y,z,aa,bb,cc,dd,att
tcp,192.168.100.147,25958.0,192.168.100.6,80.0,4,616,REQ,1528097119.82413,54679,51.977546999999994,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.057717,0.057717,0.0,1
udp,192.168.100.149,20815,192.168.100.5,80,7,420,INT,1528085270.705412,201927,22.407492,2.590706,1.501606,10.362825,0.0,3.669746,7,0,420,0,0.267768,0.267768,0.0,1
udp,192.168.100.148,29745,192.168.100.3,80,11,660,INT,1528099572.6995199,187309,21.469763,3.393178,1.0273459999999999,13.572710999999998,1.620498,4.074699,11,0,660,0,0.465771,0.465771,0.0,1
udp,192.168.100.7,45874,192.168.159.152,53,2,172,INT,1526962820.560373,19644,5.048506,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198078,0.198078,0.0,0
udp,192.168.100.7,49235,192.168.159.152,53,2,176,INT,1526878430.98362,36408,5.048068,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198096,0.198096,0.0,0
udp,192.168.100.7,55418,192.168.159.152,53,2,176,INT,1526962880.3637302,19711,5.047956,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0
udp,192.168.100.149,33746,192.168.217.2,53,2,172,INT,1526967363.251817,1312,2.500929,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399851,0.399851,0.0,0
udp,192.168.100.150,48810,192.168.100.7,80,8,480,INT,1528087178.874574,260725,25.475507999999998,3.478278,1.122539,13.913113000000001,1.670375,4.705364,8,0,480,0,0.27477399999999996,0.27477399999999996,0.0,1
udp,192.168.100.3,17795,205.251.195.185,53,2,474,CON,1526351818.396055,3726,0.28026100000000004,0.28026100000000004,0.0,0.28026100000000004,0.28026100000000004,0.28026100000000004,1,1,94,380,3.5681019999999997,0.0,0.0,0
udp,192.168.100.149,43536,192.168.100.5,80,4,240,INT,1528100017.84429,419773,27.193686,0.0,0.0,0.0,0.0,0.0,4,0,240,0,0.11032,0.11032,0.0,1
udp,192.168.100.7,38566,192.168.159.152,53,2,176,INT,1526982200.051671,18118,5.047886,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198103,0.198103,0.0,0
udp,192.168.100.7,365,192.168.100.3,565,645,38700,INT,1528087129.7456741,2,14.987948000000001,4.979596,0.0047469999999999995,14.938788,4.976077,4.986306,645,0,38700,0,42.967853999999996,42.967853999999996,0.0,0
udp,192.168.100.7,33172,192.168.159.152,53,2,176,INT,1526963758.8067071,257,5.047785,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198107,0.198107,0.0,0
udp,192.168.100.148,47091,192.168.100.7,80,2,120,INT,1528086077.182904,123754,4.519499,4.519499,0.0,4.519499,4.519499,4.519499,2,0,120,0,0.22126300000000002,0.22126300000000002,0.0,1
udp,192.168.100.148,47939,192.168.100.7,80,10,600,INT,1528101468.4992769,251280,39.853790000000004,1.2590649999999999,2.011098,8.813457000000003,0.0,4.940503,10,0,600,0,0.225825,0.225825,0.0,1
tcp,192.168.100.147,41615.0,192.168.100.7,80.0,5,770,REQ,1528097760.260956,3413,9.412927999999999,3.4065300000000005,0.818028,6.813060000000001,2.588502,4.224558,5,0,770,0,0.42494799999999994,0.42494799999999994,0.0,1
tcp,192.168.100.5,0.0,192.168.100.3,0.0,1857,1322861,CON,1528087369.770716,81,41.441032,4.590788,1.1280299999999999,41.317093,1.4002569999999999,4.993725,1857,0,1322861,0,44.78653,44.78653,0.0,0
udp,192.168.100.148,49370,8.8.8.8,53,2,172,CON,1526981083.085555,34747,0.007585,0.007585,0.0,0.007585,0.007585,0.007585,1,1,86,86,131.839157,0.0,0.0,0
udp,192.168.100.148,59441,224.0.0.251,5353,1,88,INT,1526345449.407702,14533,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0
tcp,192.168.100.149,8975.0,192.168.100.7,80.0,4,616,REQ,1528097930.2480538,168365,12.745021000000001,3.702972,0.987975,7.405945,2.714998,4.690947,4,0,616,0,0.235386,0.235386,0.0,1
tcp,192.168.100.150,29275.0,192.168.100.6,80.0,5,676,RST,1528097119.825293,54786,51.977909000000004,0.010433,0.018071,0.041734,0.0,0.041734,4,1,616,60,0.076956,0.057717,0.0,1
udp,192.168.100.147,57859,192.168.100.3,80,19,1140,INT,1528086342.505424,67937,35.698887,4.137065,0.597996,24.822392,3.053081,4.845311,19,0,1140,0,0.504217,0.504217,0.0,1
tcp,192.168.100.148,21869.0,192.168.100.3,80.0,4,616,REQ,1528096283.737453,162604,18.4856,1.33796,1.892162,4.013881,0.0,4.013881,4,0,616,0,0.16228800000000002,0.16228800000000002,0.0,1
tcp,192.168.100.148,40727.0,192.168.100.7,80.0,5,770,REQ,1528097760.773711,3362,9.925745,3.7130410000000014,1.221982,7.426082000000001,2.491059,4.935023,5,0,770,0,0.402992,0.402992,0.0,1
udp,192.168.100.148,6791,192.168.100.6,80,7,420,INT,1528085399.932792,153293,20.885101000000002,2.612256,1.510226,10.449025,0.0,3.610181,7,0,420,0,0.287286,0.287286,0.0,1
tcp,192.168.100.150,29509.0,192.168.100.5,80.0,3,462,REQ,1528096469.000256,68246,14.431308999999999,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.13858800000000002,0.13858800000000002,0.0,1
udp,192.168.100.7,138,192.168.100.255,138,2,543,INT,1526949407.9596438,270626,0.000197,0.000197,0.0,0.000197,0.000197,0.000197,2,0,543,0,5076.14209,5076.14209,0.0,0
udp,192.168.100.148,6758,192.168.100.6,80,7,420,INT,1528085399.932776,153260,20.885103,2.612256,1.510226,10.449025,0.0,3.61018,7,0,420,0,0.287286,0.287286,0.0,1
udp,192.168.100.7,55691,192.168.159.152,53,2,172,INT,1526894282.304287,20023,5.040529,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198392,0.198392,0.0,0
tcp,192.168.100.148,21894.0,192.168.100.3,80.0,6,736,RST,1528096283.737469,162615,18.4856,1.404755,1.84674,4.214265,0.0,4.013876,5,1,676,60,0.27048099999999997,0.216385,0.0,1
tcp,192.168.100.148,57724.0,192.168.100.3,80.0,11,1130,RST,1528095853.248326,94929,24.758264999999998,0.14366700000000002,0.118181,0.7183350000000001,0.0,0.26476,8,3,950,180,0.403906,0.28273400000000004,0.1059,1
tcp,192.168.100.148,8472.0,192.168.100.5,80.0,1,154,REQ,1528096874.140053,135759,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
tcp,192.168.100.5,0.0,192.168.100.3,0.0,1397,993787,CON,1528096975.6527839,1219,29.099049,4.83383,0.343062,29.002983,4.066918,4.999880999999999,1397,0,993787,0,47.974075,47.974075,0.0,0
tcp,192.168.100.148,8581.0,192.168.100.5,80.0,1,154,REQ,1528096874.1401,135813,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
arp,192.168.100.1,0,192.168.100.3,0,4,240,CON,1526351300.216436,2492,1197.010742,5.2000000000000004e-05,6e-06,0.00010400000000000001,4.6e-05,5.7999999999999994e-05,2,2,120,120,0.002506,0.0008349999999999999,0.0008349999999999999,0
tcp,192.168.100.55,8080.0,192.168.100.3,80.0,9566,9321405,CON,1528083391.8561301,582,59.824787,4.966142,0.078435,59.593704,4.706859,4.997832,4783,4783,4810271,4511134,159.88356000000005,79.933426,79.933426,0
udp,192.168.100.7,42686,192.168.159.152,53,2,176,INT,1526354218.782902,15575,5.039943,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198415,0.198415,0.0,0
tcp,192.168.100.5,0.0,192.168.100.3,0.0,188,136534,CON,1528096171.606175,17522,24.614345999999998,4.211357,1.306583,21.056784,1.602854,4.9914559999999994,188,0,136534,0,7.597196,7.597196,0.0,0
udp,192.168.100.149,59633,192.168.100.5,80,7,420,INT,1528085400.193536,153360,21.14377,2.66019,1.538197,10.64076,0.0,3.6803559999999997,7,0,420,0,0.28377199999999997,0.28377199999999997,0.0,1
tcp,192.168.100.148,13265.0,192.168.100.5,80.0,3,368,RST,1528083022.229064,221758,20.818189999999998,0.053916,0.053916,0.107831,0.0,0.107831,2,1,308,60,0.09607,0.048035,0.0,1
udp,192.168.100.7,138,192.168.100.255,138,4,1086,INT,1526953052.458216,422,731.000488,0.000129,1.2e-05,0.00025699999999999996,0.00011599999999999999,0.00014099999999999998,4,0,1086,0,0.004104,0.004104,0.0,0
udp,192.168.100.7,38970,192.168.159.152,53,2,176,INT,1526877623.2393222,18302,5.048155,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19809200000000002,0.19809200000000002,0.0,0
udp,192.168.100.7,365.0,192.168.100.3,565.0,2522,151320,INT,1528083211.99093,402,58.677914,4.8672889999999995,0.397776,58.407470999999994,3.548235,4.9985669999999995,2522,0,151320,0,42.963356,42.963356,0.0,0
udp,192.168.100.3,54782,128.63.2.53,53,2,1209,CON,1526892559.53394,735,0.23099499999999998,0.23099499999999998,0.0,0.23099499999999998,0.23099499999999998,0.23099499999999998,1,1,70,1139,4.329098,0.0,0.0,0
udp,192.168.100.7,42773,192.168.159.152,53,2,176,INT,1526876282.1187232,17477,5.0453,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198204,0.198204,0.0,0
tcp,192.168.100.148,743.0,192.168.100.5,80.0,5,676,RST,1528083265.784749,173176,40.816509,1.224962,1.732358,3.6748870000000013,0.0,3.6748870000000013,4,1,616,60,0.098,0.0735,0.0,1
udp,192.168.100.150,45322,192.168.217.2,53,2,172,INT,1526876119.6513882,107,2.500098,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399984,0.399984,0.0,0
udp,192.168.100.46,80.0,192.168.100.5,80.0,4752,4560694,INT,1528081518.433294,394,60.201565,4.613415,1.307405,59.9744,0.084482,4.999393,4752,0,4560694,0,78.918213,78.918213,0.0,0
tcp,192.168.100.5,0.0,192.168.100.3,0.0,758,539692,CON,1528099741.13776,3199,17.047665,3.939863,1.783304,15.759452,0.851342,4.988137999999998,758,0,539692,0,44.404911,44.404911,0.0,0
udp,192.168.100.147,26123,192.168.100.7,80,4,240,INT,1528101786.211202,153942,8.250852,2.655665,0.291299,5.311331,2.3643680000000002,2.946963,4,0,240,0,0.363599,0.363599,0.0,1
udp,192.168.100.3,18879,216.239.38.10,53,2,201,CON,1526344814.894289,8728,0.180337,0.180337,0.0,0.180337,0.180337,0.180337,1,1,98,103,5.545173999999999,0.0,0.0,0
udp,192.168.100.149,16449,192.168.100.3,80,9,540,INT,1528099491.584323,235857,13.713945,3.429896,0.007174,10.289688,3.4202779999999997,3.437353,9,0,540,0,0.583348,0.583348,0.0,1
udp,192.168.100.149,49135,192.168.217.2,53,2,172,INT,1526877831.098934,22709,2.5011400000000004,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399818,0.399818,0.0,0
udp,192.168.100.149,47244,192.168.100.3,80,23,1380,INT,1528085762.303102,7626,21.447765,4.6363330000000005,0.46064099999999997,18.545332000000002,3.83866,4.912452,23,0,1380,0,1.0257479999999999,1.0257479999999999,0.0,1
udp,192.168.100.46,3456,192.168.100.5,80,3480,3384716,CON,1528099516.088582,977,21.832373,4.3558959999999995,1.275185,21.779482,1.805535,4.998688,1744,1736,1655637,1729079,159.350525,79.835571,79.46914699999998,0
udp,192.168.100.149,10266.0,192.168.100.5,80.0,3,180,INT,1528100519.554789,11580,14.197503,2.241836,2.241836,4.483672,0.0,4.483672,3,0,180,0,0.14087,0.14087,0.0,1
tcp,192.168.100.46,80.0,192.168.100.5,80.0,337,315277,CON,1528096058.995326,11528,21.412371,4.656912,0.5118020000000001,18.627647,3.772357,4.983428,337,0,315277,0,15.691864,15.691864,0.0,0
tcp,192.168.100.150,29193.0,192.168.100.6,80.0,5,676,RST,1528097119.825341,54810,52.028996,0.012768999999999999,0.022116,0.051075,0.0,0.051075,4,1,616,60,0.07687999999999999,0.057717,0.0,1
udp,192.168.100.147,57908.0,129.250.35.251,123.0,2,180,CON,1526899221.3707302,278620,0.007195,0.007195,0.0,0.007195,0.007195,0.007195,1,1,90,90,138.985413,0.0,0.0,0
tcp,192.168.100.149,41607,192.168.100.3,56364,2,120,RST,1526949252.711717,180473,0.064876,0.064876,0.0,0.064876,0.064876,0.064876,1,1,60,60,15.414021,0.0,0.0,1
tcp,192.168.100.147,19185.0,192.168.100.5,80.0,4,522,RST,1528096986.5825946,87146,8.366016,4.183008,0.21296500000000002,8.366016,3.9700379999999997,4.3959779999999995,3,1,462,60,0.358594,0.239062,0.0,1
tcp,192.168.100.147,3455.0,192.168.100.3,80.0,1,154,REQ,1528096055.457688,259848,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
tcp,192.168.100.6,80.0,192.168.100.3,80.0,8318,2462128,CON,1526901253.025734,7,1188.4571529999996,4.874365,0.042462,1155.2246089999999,4.813458,4.999903,8318,0,2462128,0,6.9981490000000015,6.9981490000000015,0.0,0
udp,192.168.100.147,39617,192.168.100.7,80,2,120,INT,1528101604.006923,202575,2.770827,2.770827,0.0,2.770827,2.770827,2.770827,2,0,120,0,0.36090300000000003,0.36090300000000003,0.0,1
tcp,192.168.100.147,15041.0,192.168.100.3,80.0,3,462,REQ,1528096377.207221,114007,7.0812029999999995,1.813969,1.813969,3.627939,0.0,3.627939,3,0,462,0,0.282438,0.282438,0.0,1
tcp,192.168.100.147,14958.0,192.168.100.3,80.0,3,462,REQ,1528096377.207169,113964,7.081196,1.81397,1.81397,3.6279410000000003,0.0,3.6279410000000003,3,0,462,0,0.282438,0.282438,0.0,1
arp,192.168.100.1,0,192.168.100.4,0,2,102,CON,1526348805.6797528,16858,2.2e-05,2.2e-05,0.0,2.2e-05,2.2e-05,2.2e-05,1,1,60,42,45454.546875,0.0,0.0,0
udp,192.168.100.7,58210,192.168.159.152,53,2,176,INT,1526964358.26839,35843,5.0400730000000005,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19841,0.19841,0.0,0
udp,192.168.100.3,41883,205.251.193.93,53,2,486,CON,1526351825.781155,3845,0.315934,0.315934,0.0,0.315934,0.315934,0.315934,1,1,94,392,3.165218,0.0,0.0,0
tcp,192.168.100.148,57795.0,192.168.100.3,80.0,7,890,REQ,1528095853.044036,95014,24.553867,0.047833,0.095666,0.23916500000000002,0.0,0.23916500000000002,6,1,830,60,0.24436100000000002,0.20363399999999998,0.0,1
udp,192.168.100.147,2377.0,192.168.100.3,80.0,20,1200,INT,1528086468.300451,19292,33.300514,3.726928,1.29821,22.36157,0.907824,4.756668,20,0,1200,0,0.570562,0.570562,0.0,1
udp,192.168.100.7,40137,192.168.159.152,53,2,176,INT,1526982377.180596,35531,5.040213,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198404,0.198404,0.0,0
udp,192.168.100.148,59220,192.168.100.3,80,10,600,INT,1528099938.663527,206236,23.251846,3.599508,1.039202,14.398031,2.471448,4.697334,10,0,600,0,0.38706599999999997,0.38706599999999997,0.0,1
udp,192.168.100.150,37178,192.168.217.2,53,2,172,INT,1526349175.398445,23486,2.500849,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399864,0.399864,0.0,0
tcp,192.168.100.6,80.0,192.168.100.3,80.0,1863,551448,CON,1528097482.7003634,241,68.984261,4.892618,0.25862199999999996,68.496651,3.960243,4.967596,1863,0,551448,0,26.991665,26.991665,0.0,0
arp,192.168.100.147,0,192.168.100.1,0,2,120,CON,1528083647.609407,261782,0.034557,0.034557,0.0,0.034557,0.034557,0.034557,1,1,60,60,28.93769600000001,0.0,0.0,0
udp,192.168.100.3,31812,205.251.198.94,53,2,482,CON,1526955424.895526,5023,0.25216700000000003,0.25216700000000003,0.0,0.25216700000000003,0.25216700000000003,0.25216700000000003,1,1,92,390,3.9656260000000003,0.0,0.0,0
udp,192.168.100.149,59669,8.8.8.8,53,2,172,CON,1526964345.989789,33761,0.0075790000000000015,0.0075790000000000015,0.0,0.0075790000000000015,0.0075790000000000015,0.0075790000000000015,1,1,86,86,131.943527,0.0,0.0,0
tcp,192.168.100.147,3399.0,192.168.100.3,80.0,1,154,REQ,1528096055.4577599,259885,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
udp,192.168.100.7,50377,192.168.159.152,53,2,176,INT,1526355460.7800634,6989,5.047605,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198114,0.198114,0.0,0
udp,192.168.100.150,48766,192.168.100.7,80,8,480,INT,1528087178.87455,260681,25.475517,3.4808470000000002,1.1184120000000002,13.923387,1.680637,4.7053769999999995,8,0,480,0,0.27477399999999996,0.27477399999999996,0.0,1
udp,192.168.100.6,138,192.168.100.255,138,7,1722,INT,1528105324.470318,7232,2157.189209,0.0,0.0,0.0,0.0,0.0,7,0,1722,0,0.002781,0.002781,0.0,0
tcp,192.168.100.55,8080.0,192.168.100.3,80.0,11010,10728972,CON,1528097133.093672,306,68.818977,4.904039,0.30574,68.656548,3.8017260000000004,4.991665,5505,5505,5537660,5191312,159.97041299999995,79.977936,79.977936,0
tcp,192.168.100.150,52613.0,192.168.100.3,80.0,6,548,RST,1528081967.109471,256266,27.586423999999997,0.144746,0.021205,0.289493,0.12354200000000001,0.165951,4,2,428,120,0.181249,0.108749,0.036413,1
udp,192.168.100.147,37176,8.8.8.8,53,2,227,CON,1526876461.640044,17895,0.144009,0.144009,0.0,0.144009,0.144009,0.144009,1,1,76,151,6.944011,0.0,0.0,0
udp,192.168.100.147,57893,192.168.100.3,80,19,1140,INT,1528086342.50544,67971,35.698887,4.13706,0.598005,24.822360999999997,3.053065,4.845319,19,0,1140,0,0.504217,0.504217,0.0,1
tcp,192.168.100.149,41607,192.168.100.3,41930,2,120,RST,1526949252.711738,180459,0.064907,0.064907,0.0,0.064907,0.064907,0.064907,1,1,60,60,15.406659,0.0,0.0,1
udp,192.168.100.7,33539,192.168.159.152,53,2,172,INT,1526964368.2744892,35928,5.0401050000000005,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198409,0.198409,0.0,0
udp,192.168.100.150,32955,8.8.8.8,53,2,203,CON,1526981281.480541,38293,0.142752,0.142752,0.0,0.142752,0.142752,0.142752,1,1,64,139,7.0051559999999995,0.0,0.0,0
tcp,192.168.100.150,52620.0,192.168.100.3,80.0,6,548,RST,1528081967.1095214,256313,27.586370000000002,0.1447,0.021184,0.289401,0.123517,0.165884,4,2,428,120,0.181249,0.108749,0.036413,1
tcp,192.168.100.150,43318,192.168.100.7,80,3,462,REQ,1528083840.237772,27146,9.84866,2.477416,2.477416,4.9548309999999995,0.0,4.9548309999999995,3,0,462,0,0.203073,0.203073,0.0,1
tcp,192.168.100.147,31783,192.168.100.7,80,5,770,REQ,1528098023.069988,119673,20.407457,0.7552909999999999,1.308202,3.021162,0.0,3.021162,5,0,770,0,0.196007,0.196007,0.0,1
udp,192.168.100.150,44461,192.168.100.5,80,7,420,INT,1528085761.602623,7676,20.746834,2.585223,1.49266,10.340893,0.0,3.4713839999999996,7,0,420,0,0.28920100000000004,0.28920100000000004,0.0,1
tcp,192.168.100.3,41307,52.64.239.193,8883,9,4813,CON,1528101566.754375,141080,9.999818,4.996875,0.002208,9.99375,4.995296,4.998454,5,4,4549,264,0.8000149999999999,0.400007,0.300005,0
tcp,192.168.100.150,15702.0,192.168.100.6,80.0,6,736,RST,1528097396.498252,6077,52.466862,0.022517,0.022874000000000002,0.090067,0.0,0.050727,4,2,616,120,0.09529800000000001,0.057222,0.019078,1
udp,192.168.100.148,39151,192.168.100.7,80,2,120,INT,1528085832.442325,221092,4.939268,4.939268,0.0,4.939268,4.939268,4.939268,2,0,120,0,0.202459,0.202459,0.0,1
udp,192.168.100.7,37821,192.168.159.152,53,2,176,INT,1526878814.66245,36568,5.047846,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0
udp,192.168.100.150,48875,192.168.100.7,80,8,480,INT,1528087178.874609,260790,25.460615,3.477778,1.119983,13.911114000000001,1.670362,4.690468,8,0,480,0,0.274934,0.274934,0.0,1
tcp,192.168.100.149,53165.0,192.168.100.5,80.0,3,462,REQ,1528096685.702107,233049,10.181116000000001,2.152715,2.152715,4.30543,0.0,4.30543,3,0,462,0,0.196442,0.196442,0.0,1
udp,192.168.100.3,2869.0,205.251.197.251,53.0,2,474,CON,1528081824.268949,250015,0.011292,0.011292,0.0,0.011292,0.011292,0.011292,1,1,94,380,88.558266,0.0,0.0,0
tcp,192.168.100.150,52588.0,192.168.100.3,80.0,6,548,RST,1528081967.075064,256297,27.551945,0.127472,0.038396,0.254944,0.089076,0.16586800000000002,4,2,428,120,0.181475,0.108885,0.036413,1
udp,192.168.100.147,40974,192.168.217.2,53,2,172,INT,1526880838.576016,168,2.50002,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399997,0.399997,0.0,0
udp,192.168.100.148,45829,192.168.100.3,80,24,1440,INT,1528086949.912911,95920,24.2006,3.819843,0.8423940000000001,19.099215,2.5231529999999998,4.600095,24,0,1440,0,0.95039,0.95039,0.0,1
tcp,192.168.100.147,40481.0,192.168.100.3,80.0,3,462,REQ,1528096169.3619108,211214,11.756375,2.4407229999999998,2.4407229999999998,4.8814470000000005,0.0,4.8814470000000005,3,0,462,0,0.17012,0.17012,0.0,1
udp,192.168.100.148,35002,192.168.100.6,80,9,540,INT,1528100693.503407,225123,41.694728999999995,3.0734779999999997,1.5985850000000001,15.367392,0.0,4.69414,9,0,540,0,0.191871,0.191871,0.0,1
udp,192.168.100.147,34602,192.168.100.7,80,4,240,INT,1528085142.040781,250583,13.604291,0.455769,0.644555,1.367308,0.0,1.367308,4,0,240,0,0.220519,0.220519,0.0,1
udp,192.168.100.7,48580,192.168.159.152,53,2,176,INT,1526982220.245477,22203,5.047994,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198098,0.198098,0.0,0
udp,192.168.100.150,50364,192.168.100.3,80,8,480,INT,1528099648.0848,138673,20.84656,2.65825,1.649246,10.632999,0.0,4.423001,8,0,480,0,0.335787,0.335787,0.0,1
udp,192.168.100.148,34977,192.168.100.6,80,9,540,INT,1528100693.503397,225098,41.69474,3.073446,1.598518,15.367227999999999,0.0,4.694136,9,0,540,0,0.191871,0.191871,0.0,1
udp,192.168.100.149,35822,8.8.8.8,53,2,172,CON,1526981496.141681,51947,0.0074090000000000015,0.0074090000000000015,0.0,0.0074090000000000015,0.0074090000000000015,0.0074090000000000015,1,1,86,86,134.970978,0.0,0.0,0
udp,192.168.100.3,46752.0,192.112.36.4,53.0,2,1299,CON,1526965752.455755,15,0.13990999999999998,0.13990999999999998,0.0,0.13990999999999998,0.13990999999999998,0.13990999999999998,1,1,84,1215,7.147452,0.0,0.0,0
tcp,192.168.100.147,3504.0,192.168.100.3,80.0,1,154,REQ,1528096055.45774,259873,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
udp,192.168.100.148,38035,8.8.8.8,53,2,227,CON,1526980923.532877,20250,0.008093000000000001,0.008093000000000001,0.0,0.008093000000000001,0.008093000000000001,0.008093000000000001,1,1,76,151,123.56356799999999,0.0,0.0,0
udp,192.168.100.7,35444,192.168.159.152,53,2,176,INT,1526354211.472766,15544,5.040932,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198376,0.198376,0.0,0
udp,192.168.100.149,26019,192.168.100.3,80,10,600,INT,1528099798.453887,41320,14.360257999999998,3.832212,0.679718,11.496635000000001,2.871109,4.328143,10,0,600,0,0.62673,0.62673,0.0,1
udp,192.168.100.7,60038,192.168.159.152,53,2,176,INT,1526981099.337283,37880,5.0404290000000005,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19839600000000002,0.19839600000000002,0.0,0
tcp,192.168.100.148,8539.0,192.168.100.5,80.0,1,154,REQ,1528096874.1400821,135791,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
udp,192.168.100.7,40179,192.168.159.152,53,2,176,INT,1526877109.169762,53323,5.042471,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19831500000000002,0.19831500000000002,0.0,0
udp,192.168.100.3,38918,205.251.194.154,53,2,337,CON,1526351825.276933,3821,0.27872199999999997,0.27872199999999997,0.0,0.27872199999999997,0.27872199999999997,0.27872199999999997,1,1,100,237,3.5878050000000004,0.0,0.0,0
tcp,192.168.100.150,36663,192.168.100.3,691,2,120,RST,1526344332.9735038,173,4.3e-05,4.3e-05,0.0,4.3e-05,4.3e-05,4.3e-05,1,1,60,60,23255.814453,0.0,0.0,1
udp,192.168.100.46,80,192.168.100.5,80,2260,2168338,INT,1528086497.985412,207,29.252148,4.864669999999999,0.285903,29.188019,4.225417,4.9966300000000015,2260,0,2168338,0,77.225098,77.225098,0.0,0
udp,192.168.100.147,57105.0,192.168.100.5,80.0,3,180,INT,1528100515.020248,11650,9.661961999999999,2.080254,2.080254,4.160508,0.0,4.160508,3,0,180,0,0.206997,0.206997,0.0,1
